occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
1398469,occ,,,192788,Sauropoda indet.,unranked clade,95571,,Sauropoda,,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404,-109.23838,38.092911,US,Utah,San Juan,based on nearby landmark,6,outcrop,"East Canyon, S of La Sal Mtns.",FED,125,Morrison,,Salt Wash,Morrison,,Salt Wash,bed,,,,,,,,lower part of member,,sandstone,,,,Y,mudstone,red,,,Y,,sandstone,,,,Y,mudstone,red,,,Y,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-04-19 14:17:17,2018-04-19 14:17:20,gp_mid,-42.84,25.81,101
1398470,occ,,,192789,Theropoda indet.,unranked clade,91970,,Theropoda,,unranked clade,38513,Kimmeridgian,,157.3,152.1,65404,-109.23838,38.092911,US,Utah,San Juan,based on nearby landmark,6,outcrop,"East Canyon, S of La Sal Mtns.",FED,125,Morrison,,Salt Wash,Morrison,,Salt Wash,bed,,,,,,,,lower part of member,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-04-19 14:17:41,2018-04-19 14:17:43,gp_mid,-42.84,25.81,101
1398471,occ,,,192790,Sauropoda indet.,unranked clade,95571,,Sauropoda,,unranked clade,38653,Kimmeridgian,,157.3,152.1,65404,-109.466644,38.455051,US,Utah,San Juan,based on nearby landmark,6,outcrop,La Sal Loop Road,FED,125,Morrison,,Salt Wash,Morrison,,Salt Wash,bed,,,,,,,,near base of Salt Wash Member,,sandstone,,,,Y,mudstone,red,,,Y,,sandstone,,,,Y,mudstone,red,,,Y,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-04-19 14:20:39,2018-04-19 14:20:41,gp_mid,-42.91,26.21,101
1400761,occ,,,49624,Hesperosaurus mjosi,species,68159,,Hesperosaurus mjosi,,species,68159,Kimmeridgian,,157.3,152.1,65628,-110.616386,45.544167,US,Montana,Park,based on nearby landmark,seconds,small collection,"T3S, R9E",,125,Morrison,,,Morrison,,,bed,,,,,,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,coarse channel fill,,poorly drained floodplain,MOR 9728,14,14,0,M. Carrano,M. Carrano,,2018-05-02 15:44:02,2018-05-02 15:44:02,gp_mid,-41.29,33.21,101
1400762,occ,,,49624,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,,unranked clade,38713,Kimmeridgian,,157.3,152.1,65628,-110.616386,45.544167,US,Montana,Park,based on nearby landmark,seconds,small collection,"T3S, R9E",,125,Morrison,,,Morrison,,,bed,,,,,,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,coarse channel fill,,poorly drained floodplain,"large partial femur, dorsal vertebra; small ischium, phalanges",14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-05-02 15:44:02,2018-05-02 15:44:09,gp_mid,-41.29,33.21,101
1400763,occ,,,49624,Theropoda indet.,unranked clade,91970,,Theropoda,,unranked clade,38513,Kimmeridgian,,157.3,152.1,65628,-110.616386,45.544167,US,Montana,Park,based on nearby landmark,seconds,small collection,"T3S, R9E",,125,Morrison,,,Morrison,,,bed,,,,,,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,coarse channel fill,,poorly drained floodplain,caudal vertebra,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-05-02 15:44:02,2018-05-02 15:44:09,gp_mid,-41.29,33.21,101
1400764,occ,,,49624,Camarasaurus sp.,genus,38697,,Camarasaurus,,genus,38697,Kimmeridgian,,157.3,152.1,65628,-110.616386,45.544167,US,Montana,Park,based on nearby landmark,seconds,small collection,"T3S, R9E",,125,Morrison,,,Morrison,,,bed,,,,,,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,coarse channel fill,,poorly drained floodplain,,14,14,0,M. Carrano,M. Carrano,,2018-05-02 15:44:02,2018-05-02 15:44:02,gp_mid,-41.29,33.21,101
1400765,occ,,,49624,Apatosaurus sp.,genus,38665,,Apatosaurus,,genus,38665,Kimmeridgian,,157.3,152.1,65628,-110.616386,45.544167,US,Montana,Park,based on nearby landmark,seconds,small collection,"T3S, R9E",,125,Morrison,,,Morrison,,,bed,,,,,,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,"""dull gray and purplish siltstones interbedded with laterally discontinuous fine-grained to conglomeratic sandstones. The uppermost sandstone contains decimeter-scale trough cross-beds and ripple cross-lamination in its upper parts.""",sandstone,"current ripples,""cross stratification"",fine",,conglomeratic,Y,siltstone,gray,,,,coarse channel fill,,poorly drained floodplain,,14,14,0,M. Carrano,M. Carrano,,2018-05-02 15:44:02,2018-05-02 15:44:02,gp_mid,-41.29,33.21,101
1400932,occ,,I,193011,Otozoum sp.,genus,64089,,Otozoum,,genus,64089,Hettangian,,201.3,199.3,65632,-108.988457,38.649055,US,Colorado,Mesa,estimated from map,6,outcrop,"in the Dolores Valley, near Gateway",FED,134,Wingate Sandstone,Glen Canyon,,Wingate Sandstone,Glen Canyon,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,parallel trackways; CU-MWC 177.18,14,14,0,M. Carrano,M. Carrano,,2018-05-03 14:58:02,2018-05-03 14:58:02,gp_mid,-37.98,14.42,101
1401730,occ,37972,,193250,Allosaurus n. sp. jimmadseni,species,157544,,Allosaurus jimmadseni,,species,157544,Kimmeridgian,,157.3,152.1,31174,-109.292778,40.438133,US,Utah,Uintah,estimated from map,6,small collection,ca. 1 km E of Dinosaur National Monument headquarters buildings and Carnegie Quarry,NPS,125,Morrison,,Salt Wash,Morrison,,Salt Wash,bed,,,,,,,,,"conglomerates have some fragments of mudstone and tan-weathering micritic limestone; sandstones have round spherical quartz grains of medium-sized sand, planar crossbed sets, made of couplets of coarser and finer-grained laminae. Allosaurus skeleton in a gravel matrix.",conglomerate,intraclastic,,,Y,sandstone,"current ripples,""cross stratification"",medium,quartzose",,,,"conglomerates have some fragments of mudstone and tan-weathering micritic limestone; sandstones have round spherical quartz grains of medium-sized sand, planar crossbed sets, made of couplets of coarser and finer-grained laminae. Allosaurus skeleton in a gravel matrix.",conglomerate,intraclastic,,,Y,sandstone,"current ripples,""cross stratification"",medium,quartzose",,,,coarse channel fill,,,DINO 11541,14,14,0,M. Carrano,M. Carrano,,2021-03-04 14:27:37,2021-03-04 14:27:37,gp_mid,-42.09,28.06,101
1401732,occ,,I,184682,Anomoepus cf. minimus,species,67424,subjective synonym of,Anomoepus scambus,,species,67417,Hettangian,Sinemurian,201.3,190.8,65669,-109.258575,38.175591,US,Utah,San Juan,based on nearby landmark,6,outcrop,"exposed in an old rodway in the Lisbon oilfield area, on BLM-administered land. Smaller tracksites in same area.",FED,43,Wingate Sandstone/Kayenta,Glen Canyon,,Wingate Sandstone/Kayenta,Glen Canyon,,bed,,,,,,,,at the boundary between the two formations,,sandstone,wave ripples,,,,,,,,,,sandstone,wave ripples,,,,,,,,,terrestrial indet.,,,"CU-MWC 179.22-179.23, 179.17",14,14,0,M. Carrano,M. Carrano,,2018-05-08 13:30:38,2018-05-08 13:30:38,gp_mid,-38.13,15.46,101
1401751,occ,,I,193256,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-110.72316,37.356888,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Slick Rock Canyon, Lake Powell",NPS,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CU-MWC 184.56,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:43:27,2018-05-08 14:43:27,gp_mid,,,coordinates not computable using this model
1401752,occ,,I,193257,Grallator sp.,genus,64079,,Grallator,,genus,64079,Pliensbachian,,190.8,182.7,65639,-110.72316,37.356888,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Slick Rock Canyon, Lake Powell",NPS,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:44:06,2018-05-08 14:44:06,gp_mid,,,coordinates not computable using this model
1401753,occ,,I,193257,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-110.72316,37.356888,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Slick Rock Canyon, Lake Powell",NPS,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CU-MWC 183.101,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:44:06,2018-05-08 14:44:06,gp_mid,,,coordinates not computable using this model
1401754,occ,,I,193258,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-110.72316,37.356888,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Slick Rock Canyon, Lake Powell",NPS,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,single long trackway,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:44:51,2018-05-08 14:44:51,gp_mid,,,coordinates not computable using this model
1401755,occ,,I,193259,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-110.453018,37.716473,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Good Hope Bay, Lake Powell",FED,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:47:50,2018-05-08 14:47:50,gp_mid,,,coordinates not computable using this model
1401756,occ,,I,193260,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Toarcian,,182.7,174.1,65639,-110.869682,37.291283,US,Utah,Kane,based on nearby landmark,6,outcrop,"near mouth of the Escaante River, Lake Powell",FED,131,Navajo Sandstone,Glen Canyon,,Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"CU-MWC 183.101, 183.102",14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:53:33,2018-05-08 14:53:33,gp_mid,-36.83,23.01,101
1401757,occ,,I,193261,Moyenisauropus sp.,genus,52872,subjective synonym of,Anomoepus,,genus,67049,Toarcian,,182.7,174.1,65639,-110.40451,37.863621,US,Utah,Kane,based on nearby landmark,6,outcrop,"near North Wash, Lake Powell",FED,131,Navajo Sandstone,Glen Canyon,,Navajo Sandstone,Glen Canyon,,bed,,,,,,,,upper part of formation,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CU-MWC 184.43,14,14,0,M. Carrano,M. Carrano,,2018-05-08 14:57:29,2018-05-08 14:57:29,gp_mid,-36.34,23.51,101
1401758,occ,38962,I,193262,Moyenisauropus sp.,genus,52872,subjective synonym of,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-110.590515,37.601147,US,Utah,San Juan,based on nearby landmark,6,outcrop,"in Cedar Canyon, Lake Powell",NPS,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,"CU-MWC 180.31, 180.32",14,14,14,M. Carrano,M. Carrano,M. Carrano,2021-10-28 14:51:42,2021-10-28 14:51:56,gp_mid,,,coordinates not computable using this model
1401759,occ,,IF,193263,Anomoepidae indet.,family,370232,"misspelling of, obsolete variant of",Anomoepodidae,,family,52874,Toarcian,,182.7,174.1,65639,-109.678574,37.274326,US,Utah,San Juan,based on nearby landmark,6,outcrop,"Comb Ridge, near Bluff",FED,131,Navajo Sandstone,Glen Canyon,,Navajo Sandstone,Glen Canyon,,bed,,,,,,,,upper part of formation,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 15:04:02,2018-05-08 15:04:02,gp_mid,-35.82,22.84,101
1401760,occ,,I,193264,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Toarcian,,182.7,174.1,65639,-109.312859,38.180504,US,Utah,San Juan,based on nearby landmark,6,outcrop,near Steen's Road,FED,131,Navajo Sandstone,Glen Canyon,,Navajo Sandstone,Glen Canyon,,bed,,,,,,,,upper part of formation,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 15:06:28,2018-05-08 15:06:28,gp_mid,-35.36,23.7,101
1401761,occ,,I,193265,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-109.598267,38.536484,US,Utah,Grand,based on nearby landmark,6,outcrop,"Pritchett (Prichet) Canyon, near Moab",FED,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 15:16:34,2018-05-08 15:16:34,gp_mid,,,coordinates not computable using this model
1401762,occ,,I,193266,Anomoepus sp.,genus,67049,,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-109.519127,38.528786,US,Utah,Grand,based on nearby landmark,6,outcrop,"Hidden Canyon, near Moab",FED,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-05-08 15:19:32,2018-05-08 15:19:32,gp_mid,,,coordinates not computable using this model
1401763,occ,,I,193267,Moyenisauropus sp.,genus,52872,subjective synonym of,Anomoepus,,genus,67049,Pliensbachian,,190.8,182.7,65639,-109.695709,38.420444,US,Utah,Grand,based on nearby landmark,6,outcrop,"in the Lochart Rim area, near Moab",FED,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CU-MWC 180.28,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-05-08 15:23:01,2018-05-08 15:23:45,gp_mid,,,coordinates not computable using this model
1401764,occ,,IF,193268,Anomoepidae indet.,family,370232,"misspelling of, obsolete variant of",Anomoepodidae,,family,52874,Pliensbachian,,190.8,182.7,65639,-109.695709,38.420444,US,Utah,Grand,based on nearby landmark,6,outcrop,"in the Lochart Rim area, near Moab",FED,132,Kayenta/Navajo Sandstone,Glen Canyon,,Kayenta/Navajo Sandstone,Glen Canyon,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,CU-MWC 180.26,14,14,0,M. Carrano,M. Carrano,,2018-05-08 15:23:32,2018-05-08 15:23:32,gp_mid,,,coordinates not computable using this model
1405531,occ,,I,194145,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George. 2 sections (N and S) of same bed separated by 50 m.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,16 total tracks in 5 trackways (N side); 60 tracks in 17 trackways (S site),14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-06-14 15:48:07,2021-11-22 13:37:05,gp_mid,-41.46,16.56,101
1405532,occ,,I,194145,Grallator sp.,genus,64079,,Grallator,,genus,64079,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George. 2 sections (N and S) of same bed separated by 50 m.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:48:07,2018-06-14 15:48:07,gp_mid,-41.46,16.56,101
1405533,occ,,IF,194145,Kayentapus sp.,genus,68970,,Kayentapus,,genus,68970,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George. 2 sections (N and S) of same bed separated by 50 m.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:48:07,2018-06-14 15:48:07,gp_mid,-41.46,16.56,101
1405534,occ,,I,194146,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:50:36,2018-06-14 15:50:36,gp_mid,-41.46,16.56,101
1405535,occ,,I,194146,Grallator sp.,genus,64079,,Grallator,,genus,64079,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:50:36,2018-06-14 15:50:36,gp_mid,-41.46,16.56,101
1405536,occ,,I,194147,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:50:59,2018-06-14 15:50:59,gp_mid,-41.46,16.56,101
1405537,occ,,I,194148,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Sinemurian,Pliensbachian,199.3,182.7,65947,-113.3442,37.230072,US,Utah,Washington,estimated from map,6,outcrop,"E of Leeds, ca. 15 mi. NNE of St. George.",FED,43,Kayenta,Glen Canyon,Silty Facies,Kayenta,Glen Canyon,Silty Facies,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-14 15:51:41,2018-06-14 15:51:41,gp_mid,-41.46,16.56,101
1407311,occ,,I,194550,Grallator sp.,genus,64079,,Grallator,,genus,64079,Hettangian,,201.3,199.3,66079,-113.489365,37.149479,US,Utah,Washington,based on nearby landmark,6,outcrop,"near north side of Exit 13, I-5, N of Washington, UT",FED,134,Kayenta,Glen Canyon,Springdale,Kayenta,Glen Canyon,Springdale,bed,,,,,,,,ca. 25 m below bottom of Navajo Sandstone,"""~1 m ledge of orange-red sandstone""",sandstone,red,lithified,,Y,,,,,,"""~1 m ledge of orange-red sandstone""",sandstone,red,lithified,,Y,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-06-21 16:36:43,2018-06-21 16:36:47,gp_mid,-41.74,13.18,101
1407312,occ,,I,194551,Grallator ? sp.,genus,64079,,Grallator,,genus,64079,Hettangian,,201.3,199.3,66079,-113.485374,37.145447,US,Utah,Washington,based on nearby landmark,6,outcrop,"near south side of Exit 13, I-5, N of Washington, UT; on a small ridge with an E-W outcrop",FED,134,Kayenta,Glen Canyon,Springdale,Kayenta,Glen Canyon,Springdale,bed,,,,,,,,,"""mostly orange-red and some white mottled sandstone""",sandstone,"red,white",,,Y,,,,,,"""mostly orange-red and some white mottled sandstone""",sandstone,"red,white",,,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-21 16:38:12,2018-06-21 16:38:12,gp_mid,-41.74,13.17,101
1407313,occ,,I,194553,Eubrontes sp.,genus,66094,,Eubrontes,,genus,66094,Hettangian,,201.3,199.3,66079,-113.501213,37.156803,US,Utah,Washington,based on nearby landmark,6,outcrop,"at bottom of a ravine, ca. 300 m SE of upper Washington City water tank",FED,134,Kayenta,Glen Canyon,Springdale,Kayenta,Glen Canyon,Springdale,bed,,,,,,,,18.5 m below orange sandstone near top of Kayenta Fm.,"""a 10 cm (4 inch) thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,"""a 10 cm (4 inch) thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-21 16:44:22,2018-06-21 16:44:22,gp_mid,-41.75,13.19,101
1407314,occ,,I,194553,Grallator ? sp.,genus,64079,,Grallator,,genus,64079,Hettangian,,201.3,199.3,66079,-113.501213,37.156803,US,Utah,Washington,based on nearby landmark,6,outcrop,"at bottom of a ravine, ca. 300 m SE of upper Washington City water tank",FED,134,Kayenta,Glen Canyon,Springdale,Kayenta,Glen Canyon,Springdale,bed,,,,,,,,18.5 m below orange sandstone near top of Kayenta Fm.,"""a 10 cm (4 inch) thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,"""a 10 cm (4 inch) thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2018-06-21 16:44:22,2018-06-21 16:44:22,gp_mid,-41.75,13.19,101
1407315,occ,,,194554,Theropoda indet.,unranked clade,91970,,Theropoda,,unranked clade,38513,Hettangian,,201.3,199.3,66079,-113.501213,37.156803,US,Utah,Washington,based on nearby landmark,6,small collection,near upper Washington City water tank,FED,134,Kayenta,Glen Canyon,Springdale,Kayenta,Glen Canyon,Springdale,bed,,,,,,,,,"""a 10 to 5 cm thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,"""a 10 to 5 cm thick, white, calcareous, fine-grained sandstone""",sandstone,"fine,white",,calcareous,Y,,,,,,terrestrial indet.,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2018-06-21 16:45:55,2018-06-21 16:45:58,gp_mid,-41.75,13.19,101
